Dataset,Side,Layer,Scope,rho,MER,PIER,EN-WER,Matrix-CER,Corr,Corrupt,Outside,Matrix-Ret,Edited,Energy,FractionEdited,PIER-gain,MER-gain,Matrix-CER-gain
cs_dialogue,encoder,2,oracle_local,0.5,0.5537931444187013,0.6247795414462081,0.8174603174603174,0.5106911298110084,48,399,1946,0.8565626890175408,79516,845090.1723480225,,-0.1547619047619047,-0.2913325016336957,-0.28459097806594014
cs_dialogue,decoder,3,global,0.5,0.2547971246955385,0.49559082892416223,0.4991181657848324,0.2132707959718582,34,92,258,0.9831504363604943,13634,28377.59208714962,,-0.025573192239858877,0.007663518089467136,0.012829355773210094
cs_dialogue,decoder,3,oracle_local,0.5,0.26151012891344383,0.48677248677248675,0.4898589065255732,0.22251345013105256,17,55,96,0.9960252311414499,1814,3822.0910184383392,,-0.016754850088183393,0.0009505138715618089,0.003586701614015725
cs_dialogue,encoder,3,global,0.5,0.31949147507871445,0.5004409171075838,0.5789241622574955,0.2757621740929783,125,194,781,0.9471182925775512,245535,2562407.007446289,,-0.030423280423280408,-0.05703083229370881,-0.049662022347910034
cs_dialogue,encoder,3,oracle_local,0.5,0.5599714845838532,0.6234567901234568,0.7667548500881834,0.5257276865774589,64,412,2025,0.8503413116737233,79516,834627.1986083984,,-0.15343915343915343,-0.2975108417988475,-0.2996275348323907
cs_dialogue,decoder,4,global,0.5,0.24053941662211134,0.4916225749559083,0.4947089947089947,0.19740653883294249,32,81,174,0.9901494858722889,13524,29112.061584234238,,-0.021604938271604923,0.021921226162894297,0.0286936129121258
cs_dialogue,decoder,4,oracle_local,0.5,0.2559852670349908,0.4828042328042328,0.486331569664903,0.21671954752379638,17,46,103,0.9946427028428239,1819,3970.177817106247,,-0.012786596119929439,0.0064753757500148335,0.009380604221271904
cs_dialogue,encoder,4,global,0.5,0.31236262104200085,0.5026455026455027,0.5255731922398589,0.27596909918609464,148,222,824,0.944958092110948,245535,2540751.4927978516,,-0.03262786596119932,-0.049901978256995216,-0.04986894744102635
cs_dialogue,encoder,4,oracle_local,0.5,0.5751202994118696,0.6353615520282186,0.7962962962962963,0.538281142226514,58,433,2046,0.8495636395057461,79516,828343.7639160156,,-0.1653439153439153,-0.31265965662686396,-0.31218099048144576
cs_dialogue,decoder,5,global,0.5,0.24107408067486485,0.49074074074074076,0.49426807760141095,0.1981652641743689,38,85,192,0.9891989976669835,13538,30312.5648188591,,-0.020723104056437402,0.021386562110140783,0.027934887570699396
cs_dialogue,decoder,5,oracle_local,0.5,0.2573516307253609,0.48544973544973546,0.4894179894179894,0.2178231480204166,19,54,112,0.994124254730839,1814,4116.754262089729,,-0.015432098765432112,0.0051090120596447575,0.008277003724651677
cs_dialogue,encoder,5,global,0.5,0.3027386680924375,0.5030864197530864,0.5216049382716049,0.265346944406125,117,192,795,0.9460813963535816,245535,2538167.482055664,,-0.03306878306878308,-0.04027802530743185,-0.03924679266105671
cs_dialogue,encoder,5,oracle_local,0.5,0.5919325135151191,0.6318342151675485,0.763668430335097,0.5632501034625466,61,428,2051,0.8499092715804026,79516,828048.7041320801,,-0.1618165784832451,-0.32947187073011347,-0.3371499517174783
cs_dialogue,decoder,6,global,0.5,0.2873522247965306,0.49426807760141095,0.5432098765432098,0.24417160987722444,46,101,381,0.9733863302514474,14386,34158.73251223564,,-0.024250440917107596,-0.02489158201152497,-0.01807145813215616
cs_dialogue,decoder,6,oracle_local,0.5,0.2818273629180776,0.47442680776014107,0.5229276895943563,0.24092978341840254,35,45,123,0.9929145424695411,1825,4342.383135318756,,-0.0044091710758377145,-0.019366720133071946,-0.01482963167333426
cs_dialogue,encoder,6,global,0.5,0.28889680983781857,0.49250440917107585,0.5110229276895943,0.2509311629190233,139,190,790,0.9465998444655664,245535,2539545.3040771484,,-0.0224867724867725,-0.02643616705281293,-0.024831011173955003
cs_dialogue,encoder,6,oracle_local,0.5,0.612546783104616,0.63668430335097,0.7526455026455027,0.588839839977928,74,452,2065,0.8501684956363951,79516,828455.8692779541,,-0.16666666666666669,-0.35008614031961033,-0.36273968823285974
cs_dialogue,decoder,7,global,0.5,0.2569357809065526,0.4876543209876543,0.49250440917107585,0.21678852255483516,33,73,228,0.9853106368270975,13801,35266.493049263954,,-0.01763668430335097,0.0055248618784530246,0.009311629190233123
cs_dialogue,decoder,7,oracle_local,0.5,0.27054001069328104,0.47971781305114636,0.48412698412698413,0.23382535522140985,20,42,99,0.9944698868054955,1814,4680.4802569150925,,-0.009700176366843005,-0.008079367908275403,-0.007725203476341563
cs_dialogue,encoder,7,global,0.5,0.29234242262223015,0.5163139329805997,0.5233686067019401,0.2528624637881087,136,241,897,0.9387367147671304,245535,2513360.651489258,,-0.046296296296296335,-0.02988177983722451,-0.026762312043040443
cs_dialogue,encoder,7,oracle_local,0.5,0.6313788391849343,0.6569664902998237,0.7755731922398589,0.6071182232032004,71,495,2077,0.8503413116737233,79516,820767.9210510254,,-0.18694885361552033,-0.3689181963999287,-0.38101807145813216
cs_dialogue,decoder,8,global,0.5,0.24018297392027566,0.48368606701940037,0.4880952380952381,0.19802731411229135,42,73,240,0.9840145165471356,13492,37363.34467339516,,-0.013668430335097015,0.022277668864729983,0.02807283763277693
cs_dialogue,decoder,8,oracle_local,0.5,0.2653715915166637,0.4880952380952381,0.49206349206349204,0.22658297696233964,21,62,187,0.9879892854056856,1805,5031.206649780273,,-0.01807760141093473,-0.0029109487316580362,-0.00048282521727135985
cs_dialogue,encoder,8,global,0.5,0.31931325372779656,0.517636684303351,0.5374779541446209,0.28203890191750586,118,226,1023,0.9264667761168236,245535,2528559.2758789062,,-0.047619047619047616,-0.056852610942790927,-0.055938750172437574
cs_dialogue,encoder,8,oracle_local,0.5,0.648488088873047,0.6640211640211641,0.7658730158730159,0.6285694578562561,61,501,2108,0.8471442149831504,79516,825670.6522521973,,-0.19400352733686071,-0.38602744608804135,-0.4024693061111878
cs_dialogue,decoder,9,global,0.5,0.2373314323055902,0.47883597883597884,0.48368606701940037,0.19540626293281832,56,76,178,0.98954462974164,13500,37434.62262511253,,-0.008818342151675485,0.025129210479415437,0.030693888812249964
cs_dialogue,decoder,9,oracle_local,0.5,0.261331907562526,0.49074074074074076,0.49514991181657847,0.22140984963443233,15,62,194,0.9872116132377085,1805,5038.8562178611755,,-0.020723104056437402,0.0011287352224796376,0.004690302110635952
cs_dialogue,encoder,9,global,0.5,0.32947187073011347,0.5216049382716049,0.5418871252204586,0.2931438819147469,124,241,1128,0.9205046228289986,245535,2528532.604370117,,-0.05158730158730157,-0.06701122794510783,-0.0670437301696786
cs_dialogue,encoder,9,oracle_local,0.5,0.6531812511138835,0.6657848324514991,0.8015873015873016,0.6283625327631397,80,524,2218,0.8389354532100579,79516,825871.0935668945,,-0.19576719576719576,-0.39072060832887784,-0.40226238101807144
cs_dialogue,decoder,10,global,0.5,0.24594546426661915,0.4783950617283951,0.48236331569664903,0.20561456752655538,72,91,242,0.9847921887151128,13404,38769.07204246521,,-0.008377425044091724,0.016515178518386492,0.020485584218512903
cs_dialogue,decoder,10,oracle_local,0.5,0.25616348838590863,0.48500881834215165,0.48897707231040566,0.21637467236860256,25,59,185,0.9880756934243498,1817,5269.403928756714,,-0.014991181657848296,0.006297154399097005,0.009725479376465729
cs_dialogue,encoder,10,global,0.5,0.31919443949385135,0.5268959435626103,0.5321869488536155,0.2827286522278935,108,237,1102,0.9229240473515943,245535,2563204.419189453,,-0.05687830687830692,-0.05673379670884571,-0.05662850048282522
cs_dialogue,encoder,10,oracle_local,0.5,0.5347828669874651,0.6291887125220459,0.7081128747795414,0.5056559525451787,79,440,2174,0.8402315734900199,79516,835116.4823913574,,-0.15917107583774254,-0.2723222242024595,-0.27955580080011044
cs_dialogue,decoder,11,global,0.5,0.25277728271846966,0.49206349206349204,0.49603174603174605,0.21147744516485031,53,103,277,0.982286356173853,13342,39210.34666967392,,-0.022045855379188684,0.009683360066535973,0.01462270658021797
cs_dialogue,decoder,11,oracle_local,0.5,0.25990613675518326,0.49559082892416223,0.49955908289241624,0.21906469857911437,24,82,191,0.9879028773870215,1813,5336.354919910431,,-0.025573192239858877,0.0025545060298223787,0.007035453165953914
cs_dialogue,encoder,11,global,0.5,0.3243034515534961,0.5238095238095238,0.5370370370370371,0.287832804524762,104,226,1157,0.9160114058584636,245535,2561453.9709472656,,-0.05379188712522048,-0.061842808768490465,-0.061732652779693725
cs_dialogue,encoder,11,oracle_local,0.5,0.5414364640883977,0.6393298059964727,0.7292768959435626,0.5100013795006207,69,453,2187,0.8387626371727296,79516,834572.8045501709,,-0.16931216931216936,-0.2789758213033921,-0.2839012277555525
cs_dialogue,decoder,12,global,0.5,0.24570783579872868,0.45105820105820105,0.455026455026455,0.20968409435784247,93,50,168,0.9879028773870215,13718,41899.87122821808,,0.018959435626102306,0.016752806986276958,0.01641605738722582
cs_dialogue,decoder,12,oracle_local,0.5,0.2648369274639102,0.4691358024691358,0.47266313932980597,0.2291350531107739,32,30,154,0.9879028773870215,1820,5556.256487369537,,0.0008818342151675762,-0.00237628467890455,-0.003034901365705611
cs_dialogue,encoder,12,global,0.5,0.32127368858789285,0.531305114638448,0.5480599647266314,0.282590702165816,111,250,1233,0.9112589648319364,245535,2556861.2963867188,,-0.06128747795414463,-0.05881304580288721,-0.056490550420747715
cs_dialogue,encoder,12,oracle_local,0.5,0.6067842927582724,0.6706349206349206,0.7914462081128748,0.5760794592357567,63,518,2408,0.8226043376825369,79516,833818.8483276367,,-0.20061728395061723,-0.34432364997326675,-0.3499793074906884
cs_dialogue,decoder,13,global,0.5,0.24796530624368798,0.4497354497354497,0.4537037037037037,0.2125120706304318,89,43,236,0.9824591722111812,13598,43458.82171201706,,0.020282186948853642,0.014495336541317655,0.013588081114636497
cs_dialogue,decoder,13,oracle_local,0.5,0.25717340937444305,0.45105820105820105,0.455026455026455,0.22292730031728514,65,22,154,0.9876436533310291,1808,5702.054725408554,,0.018959435626102306,0.005287233410562586,0.0031728514277831465
cs_dialogue,encoder,13,global,0.5,0.3532347175191588,0.5462962962962963,0.5665784832451499,0.3168023175610429,145,318,1531,0.8914715285578502,245535,2551917.098876953,,-0.07627865961199293,-0.09077407473415317,-0.0907021658159746
cs_dialogue,encoder,13,oracle_local,0.5,0.6950632685795758,0.6710758377425045,0.7566137566137566,0.6836805076562285,87,543,2615,0.8072237103603215,79516,832756.3045806885,,-0.2010582010582011,-0.43260262579457015,-0.4575803559111602
cs_dialogue,decoder,14,global,0.5,0.23982653121843997,0.4281305114638448,0.4329805996472663,0.20630431783694303,116,21,153,0.9879892854056856,13693,44686.71101856232,,0.041887125220458565,0.022634111566565668,0.019795833908125254
