direction,layer,rho,wer,mer,pier,en_wer,matrix_cer,corrections,corruptions,utility,outside_harm,embed_retention,matrix_retention,energy,utility_per_energy,edits,effective_dose,direction_hash,source
Local+Cond,20,0.5,n/a — no frozen canonical overall WER,0.2962962962962963,0.7205882352941176,0.7205882352941176,0.1407035175879397,0,0,-8.0,8,1.0,0.9550561797752809,724.2677299976349,-0.011045639158914513,199,3.906871162373407,sha256:502e7de0d9cea68d9d795940c08ac489264e3a3e41fe90d58a55d57ef26cbc86,NEW
Local+Cond,20,1.0,n/a — no frozen canonical overall WER,0.7925925925925926,0.75,2.1323529411764706,0.3316582914572864,0,2,-47.0,47,0.8947368421052632,0.7471910112359551,2197.752737045288,-0.021385481272651233,359,7.813742324746814,sha256:502e7de0d9cea68d9d795940c08ac489264e3a3e41fe90d58a55d57ef26cbc86,NEW
Local+Cond,20,2.0,n/a — no frozen canonical overall WER,1.6222222222222222,0.9411764705882353,0.9411764705882353,1.864321608040201,0,15,-177.0,171,0.21052631578947367,0.0898876404494382,2007.6955699920654,-0.08816077628776135,246,15.627484649493628,sha256:502e7de0d9cea68d9d795940c08ac489264e3a3e41fe90d58a55d57ef26cbc86,NEW
Local,20,0.25,n/a — no frozen canonical overall WER,0.2777777777777778,0.7205882352941176,0.7205882352941176,0.11557788944723618,0,0,-3.0,3,1.0,0.9831460674157303,433.3463259935379,-0.0069228693542557835,228,1.9534355811867035,sha256:fc2a7685a7ad095b99492b80d8ad0819fa8af7036f188de4076c37cac3ee8910,NEW
Local,20,0.5,n/a — no frozen canonical overall WER,0.28888888888888886,0.7205882352941176,0.7205882352941176,0.1306532663316583,0,0,-6.0,6,1.0,0.9662921348314607,809.9109578132629,-0.007408221783046167,226,3.906871162373407,sha256:fc2a7685a7ad095b99492b80d8ad0819fa8af7036f188de4076c37cac3ee8910,NEW
Local,20,1.0,n/a — no frozen canonical overall WER,1.4444444444444444,0.8088235294117647,1.1470588235294117,1.5477386934673367,0,6,-107.0,104,0.6842105263157895,0.43258426966292135,3301.335165500641,-0.03241112902384562,538,7.813742324746814,sha256:fc2a7685a7ad095b99492b80d8ad0819fa8af7036f188de4076c37cac3ee8910,NEW
Local,20,2.0,n/a — no frozen canonical overall WER,0.9148148148148149,0.8970588235294118,0.8970588235294118,0.9195979899497487,0,12,-176.0,170,0.3684210526315789,0.07865168539325842,570.7845988273621,-0.30834749283982077,69,15.627484649493628,sha256:fc2a7685a7ad095b99492b80d8ad0819fa8af7036f188de4076c37cac3ee8910,NEW
Raw+Cond,20,0.25,n/a — no frozen canonical overall WER,0.2777777777777778,0.7205882352941176,0.7205882352941176,0.11557788944723618,0,0,-3.0,3,1.0,0.9831460674157303,449.02847051620483,-0.006681090837182748,234,1.9534355811867035,sha256:954a430d88c6daf1d29faaa1ceffc80be3cb775ae18b8078eb4e5914f6cca953,NEW
Raw+Cond,20,0.5,n/a — no frozen canonical overall WER,0.2851851851851852,0.7205882352941176,0.7205882352941176,0.12562814070351758,0,0,-6.0,6,1.0,0.9662921348314607,832.7262516021729,-0.007205249010050957,229,3.906871162373407,sha256:954a430d88c6daf1d29faaa1ceffc80be3cb775ae18b8078eb4e5914f6cca953,NEW
Raw+Cond,20,1.0,n/a — no frozen canonical overall WER,0.44814814814814813,0.7647058823529411,0.7647058823529411,0.3316582914572864,0,3,-48.0,48,0.8421052631578947,0.7471910112359551,996.6023535728455,-0.04816364302965847,163,7.813742324746814,sha256:954a430d88c6daf1d29faaa1ceffc80be3cb775ae18b8078eb4e5914f6cca953,NEW
Raw+Cond,20,2.0,n/a — no frozen canonical overall WER,1.6222222222222222,0.9411764705882353,0.9411764705882353,1.864321608040201,0,15,-177.0,171,0.21052631578947367,0.0898876404494382,2006.3232383728027,-0.08822107854542575,246,15.627484649493628,sha256:954a430d88c6daf1d29faaa1ceffc80be3cb775ae18b8078eb4e5914f6cca953,NEW
Raw,20,0.25,n/a — no frozen canonical overall WER,0.2777777777777778,0.7205882352941176,0.7205882352941176,0.11557788944723618,0,0,-3.0,3,1.0,0.9831460674157303,433.08308458328247,-0.006927077290230891,228,1.9534355811867035,sha256:1cda6348ede027d3bd7ee0b3739bf34cd6eb090ff17d28c052631df5f4d7cab7,NEW
Raw,20,0.5,n/a — no frozen canonical overall WER,0.28888888888888886,0.7205882352941176,0.7205882352941176,0.1306532663316583,0,0,-6.0,6,1.0,0.9662921348314607,809.0139932632446,-0.00741643537684479,226,3.906871162373407,sha256:1cda6348ede027d3bd7ee0b3739bf34cd6eb090ff17d28c052631df5f4d7cab7,NEW
Raw,20,1.0,n/a — no frozen canonical overall WER,1.4444444444444444,0.8088235294117647,1.1470588235294117,1.5477386934673367,0,6,-107.0,104,0.6842105263157895,0.43258426966292135,3279.4491238594055,-0.03262743099794685,535,7.813742324746814,sha256:1cda6348ede027d3bd7ee0b3739bf34cd6eb090ff17d28c052631df5f4d7cab7,NEW
Raw,20,2.0,n/a — no frozen canonical overall WER,0.9185185185185185,0.9117647058823529,0.9117647058823529,0.9195979899497487,0,13,-177.0,171,0.3157894736842105,0.07865168539325842,617.4388175010681,-0.2866680794647217,75,15.627484649493628,sha256:1cda6348ede027d3bd7ee0b3739bf34cd6eb090ff17d28c052631df5f4d7cab7,NEW
Conditioning,21,0.25,n/a — no frozen canonical overall WER,0.28888888888888886,0.7205882352941176,0.7205882352941176,0.1306532663316583,0,0,-6.0,6,1.0,0.9662921348314607,467.03473353385925,-0.012847010231124513,231,2.040866016698742,sha256:4cb5e7db675a69501dbb03668f6da998086eb61bdf927f80854d8951de23af23,NEW
Conditioning,21,0.5,n/a — no frozen canonical overall WER,0.28888888888888886,0.6911764705882353,0.6911764705882353,0.1407035175879397,2,0,-6.0,8,1.0,0.9550561797752809,887.3090677261353,-0.006762018126757021,231,4.081732033397484,sha256:4cb5e7db675a69501dbb03668f6da998086eb61bdf927f80854d8951de23af23,NEW
Conditioning,21,1.0,n/a — no frozen canonical overall WER,1.6185185185185185,0.7205882352941176,0.7352941176470589,1.92964824120603,4,4,-32.0,36,0.7894736842105263,0.8202247191011236,2459.0520272254944,-0.013013144758919576,387,8.163464066794967,sha256:4cb5e7db675a69501dbb03668f6da998086eb61bdf927f80854d8951de23af23,NEW
Conditioning,21,2.0,n/a — no frozen canonical overall WER,1.4555555555555555,0.8823529411764706,0.8970588235294118,1.6532663316582914,2,13,-154.0,148,0.3157894736842105,0.20786516853932585,3076.3685359954834,-0.050059021927347555,350,16.326928133589934,sha256:4cb5e7db675a69501dbb03668f6da998086eb61bdf927f80854d8951de23af23,NEW
Local+Cond,21,0.25,n/a — no frozen canonical overall WER,0.2962962962962963,0.7205882352941176,0.7205882352941176,0.1407035175879397,0,0,-8.0,8,1.0,0.9550561797752809,463.1189465522766,-0.017274179904658606,230,2.040866016698742,sha256:b3bf0fe6e08b5550efae0c4ed919d34c0922db9f3d1b052b037cf1a9af791c23,NEW
Local+Cond,21,0.5,n/a — no frozen canonical overall WER,0.2962962962962963,0.7205882352941176,0.7205882352941176,0.1407035175879397,0,0,-8.0,8,1.0,0.9550561797752809,852.63161277771,-0.009382715677099442,223,4.081732033397484,sha256:b3bf0fe6e08b5550efae0c4ed919d34c0922db9f3d1b052b037cf1a9af791c23,NEW
Local+Cond,21,1.0,n/a — no frozen canonical overall WER,0.8185185185185185,0.7941176470588235,2.2058823529411766,0.3417085427135678,0,5,-53.0,50,0.7368421052631579,0.7303370786516854,2083.7581973075867,-0.025434812958855316,327,8.163464066794967,sha256:b3bf0fe6e08b5550efae0c4ed919d34c0922db9f3d1b052b037cf1a9af791c23,NEW
Local+Cond,21,2.0,n/a — no frozen canonical overall WER,2.2333333333333334,0.9411764705882353,0.9411764705882353,2.693467336683417,0,15,-180.0,174,0.21052631578947367,0.07303370786516854,3977.206995487213,-0.04525789082746742,459,16.326928133589934,sha256:b3bf0fe6e08b5550efae0c4ed919d34c0922db9f3d1b052b037cf1a9af791c23,NEW
Local,21,0.25,n/a — no frozen canonical overall WER,0.2777777777777778,0.7205882352941176,0.7205882352941176,0.11557788944723618,0,0,-3.0,3,1.0,0.9831460674157303,454.7113742828369,-0.006597591724490176,228,2.040866016698742,sha256:ad2e3c19973461279c7c1ad65c66185b8cff787a8f3be5ab8040dd26ca25ef9e,NEW
Local,21,0.5,n/a — no frozen canonical overall WER,0.29259259259259257,0.7205882352941176,0.7205882352941176,0.135678391959799,0,0,-8.0,8,1.0,0.9550561797752809,836.8010067939758,-0.009560217943152685,222,4.081732033397484,sha256:ad2e3c19973461279c7c1ad65c66185b8cff787a8f3be5ab8040dd26ca25ef9e,NEW
Local,21,1.0,n/a — no frozen canonical overall WER,1.362962962962963,0.8382352941176471,0.8382352941176471,1.5477386934673367,0,8,-148.0,144,0.5789473684210527,0.21348314606741572,2113.6348786354065,-0.07002155457216479,332,8.163464066794967,sha256:ad2e3c19973461279c7c1ad65c66185b8cff787a8f3be5ab8040dd26ca25ef9e,NEW
Local,21,2.0,n/a — no frozen canonical overall WER,0.9592592592592593,0.9558823529411765,0.9558823529411765,0.9597989949748744,0,16,-186.0,180,0.15789473684210525,0.0449438202247191,574.252489566803,-0.32389933588326664,67,16.326928133589934,sha256:ad2e3c19973461279c7c1ad65c66185b8cff787a8f3be5ab8040dd26ca25ef9e,NEW
Raw+Cond,21,0.25,n/a — no frozen canonical overall WER,0.2962962962962963,0.7205882352941176,0.7205882352941176,0.1407035175879397,0,0,-8.0,8,1.0,0.9550561797752809,463.11010122299194,-0.017274509838747662,230,2.040866016698742,sha256:794a8fcfe8630ab155c31c6ae4b77c66aad98fa12cdc6dbf6e0c208695e633f6,NEW
Raw+Cond,21,0.5,n/a — no frozen canonical overall WER,0.2962962962962963,0.7205882352941176,0.7205882352941176,0.1407035175879397,0,0,-8.0,8,1.0,0.9550561797752809,852.5851216316223,-0.009383227313057161,223,4.081732033397484,sha256:794a8fcfe8630ab155c31c6ae4b77c66aad98fa12cdc6dbf6e0c208695e633f6,NEW
Raw+Cond,21,1.0,n/a — no frozen canonical overall WER,0.8037037037037037,0.7941176470588235,2.1470588235294117,0.3417085427135678,0,5,-53.0,50,0.7368421052631579,0.7303370786516854,2045.7718877792358,-0.02590709175182456,321,8.163464066794967,sha256:794a8fcfe8630ab155c31c6ae4b77c66aad98fa12cdc6dbf6e0c208695e633f6,NEW
Raw+Cond,21,2.0,n/a — no frozen canonical overall WER,2.2333333333333334,0.9411764705882353,0.9411764705882353,2.693467336683417,0,15,-180.0,174,0.21052631578947367,0.07303370786516854,3968.414653778076,-0.04535816332313797,458,16.326928133589934,sha256:794a8fcfe8630ab155c31c6ae4b77c66aad98fa12cdc6dbf6e0c208695e633f6,NEW
Raw,21,0.25,n/a — no frozen canonical overall WER,0.2777777777777778,0.7205882352941176,0.7205882352941176,0.11557788944723618,0,0,-3.0,3,1.0,0.9831460674157303,454.50613582134247,-0.006600570957262592,228,2.040866016698742,sha256:472724373083a48b68b3bc7359d48f4e457fe69b1f0efc667628894b2c8fa769,NEW
Raw,21,0.5,n/a — no frozen canonical overall WER,0.29259259259259257,0.7205882352941176,0.7205882352941176,0.135678391959799,0,0,-8.0,8,1.0,0.9550561797752809,836.287100315094,-0.00956609278916987,222,4.081732033397484,sha256:472724373083a48b68b3bc7359d48f4e457fe69b1f0efc667628894b2c8fa769,NEW
Raw,21,1.0,n/a — no frozen canonical overall WER,1.348148148148148,0.8382352941176471,0.8382352941176471,1.5276381909547738,0,8,-150.0,146,0.5789473684210527,0.20224719101123595,2193.8346152305603,-0.06837343114136057,345,8.163464066794967,sha256:472724373083a48b68b3bc7359d48f4e457fe69b1f0efc667628894b2c8fa769,NEW
Raw,21,2.0,n/a — no frozen canonical overall WER,0.9592592592592593,0.9558823529411765,0.9558823529411765,0.9597989949748744,0,16,-186.0,180,0.15789473684210525,0.0449438202247191,557.135434627533,-0.333850601558575,65,16.326928133589934,sha256:472724373083a48b68b3bc7359d48f4e457fe69b1f0efc667628894b2c8fa769,NEW
Conditioning,22,0.25,n/a — no frozen canonical overall WER,0.28888888888888886,0.6911764705882353,0.6911764705882353,0.1407035175879397,2,0,-5.0,7,1.0,0.9606741573033708,417.29435753822327,-0.011981949694927305,203,2.0722582255103394,sha256:930bc2a2bff3ae928db4b53710f3beb8fa356a0e7ee43996d23bc0279111b17b,NEW
Conditioning,22,0.5,n/a — no frozen canonical overall WER,0.29259259259259257,0.6911764705882353,0.6911764705882353,0.1457286432160804,2,0,-6.0,8,1.0,0.9550561797752809,793.9509391784668,-0.007557142014604131,203,4.144516451020679,sha256:930bc2a2bff3ae928db4b53710f3beb8fa356a0e7ee43996d23bc0279111b17b,NEW
Conditioning,22,1.0,n/a — no frozen canonical overall WER,1.5407407407407407,0.7205882352941176,0.7352941176470589,1.8241206030150754,4,4,-11.0,15,0.7894736842105263,0.9382022471910112,2570.4231238365173,-0.00427945107480274,395,8.289032902041358,sha256:930bc2a2bff3ae928db4b53710f3beb8fa356a0e7ee43996d23bc0279111b17b,NEW
Conditioning,22,2.0,n/a — no frozen canonical overall WER,2.5814814814814815,0.8235294117647058,0.8382352941176471,3.201005025125628,5,12,-148.0,144,0.3684210526315789,0.2247191011235955,7608.614802360535,-0.019451635264027788,866,16.578065804082716,sha256:930bc2a2bff3ae928db4b53710f3beb8fa356a0e7ee43996d23bc0279111b17b,NEW
Local+Cond,22,0.25,n/a — no frozen canonical overall WER,0.3037037037037037,0.7205882352941176,0.7205882352941176,0.1507537688442211,0,0,-10.0,10,1.0,0.9438202247191011,406.99097645282745,-0.024570569321108907,199,2.0722582255103394,sha256:a91f1eda132ba53961ceb815ce2199a34bc3ee31903a66add3414e7e584789b9,NEW
Local+Cond,22,0.5,n/a — no frozen canonical overall WER,0.3148148148148148,0.7205882352941176,0.7205882352941176,0.1658291457286432,0,0,-13.0,13,1.0,0.9269662921348315,750.457691192627,-0.017322762032514327,193,4.144516451020679,sha256:a91f1eda132ba53961ceb815ce2199a34bc3ee31903a66add3414e7e584789b9,NEW
Local+Cond,22,1.0,n/a — no frozen canonical overall WER,1.2259259259259259,0.7205882352941176,0.8088235294117647,1.3718592964824121,2,2,-88.0,90,0.8947368421052632,0.5056179775280899,3335.508159637451,-0.026382786606513667,513,8.289032902041358,sha256:a91f1eda132ba53961ceb815ce2199a34bc3ee31903a66add3414e7e584789b9,NEW
Local+Cond,22,2.0,n/a — no frozen canonical overall WER,2.762962962962963,0.8529411764705882,0.8529411764705882,3.442211055276382,5,14,-177.0,173,0.2631578947368421,0.07303370786516854,5617.849253177643,-0.03150671939085637,644,16.578065804082716,sha256:a91f1eda132ba53961ceb815ce2199a34bc3ee31903a66add3414e7e584789b9,NEW
Local,22,0.25,n/a — no frozen canonical overall WER,0.2962962962962963,0.7205882352941176,0.7205882352941176,0.1407035175879397,0,0,-8.0,8,1.0,0.9550561797752809,461.02384650707245,-0.017352681559992308,228,2.0722582255103394,sha256:8eaa34fb70adec8765b0ebb5f703ddb26d53c34dd4395b05daea21eab333e5d7,NEW
Local,22,0.5,n/a — no frozen canonical overall WER,0.3333333333333333,0.7352941176470589,0.7352941176470589,0.18592964824120603,0,1,-18.0,18,0.9473684210526315,0.9044943820224719,801.723504781723,-0.02245163063405591,210,4.144516451020679,sha256:8eaa34fb70adec8765b0ebb5f703ddb26d53c34dd4395b05daea21eab333e5d7,NEW
Local,22,1.0,n/a — no frozen canonical overall WER,2.011111111111111,0.8676470588235294,3.5441176470588234,1.5025125628140703,0,10,-166.0,161,0.47368421052631576,0.12359550561797752,2744.533890247345,-0.060483858694504816,436,8.289032902041358,sha256:8eaa34fb70adec8765b0ebb5f703ddb26d53c34dd4395b05daea21eab333e5d7,NEW
Local,22,2.0,n/a — no frozen canonical overall WER,0.9444444444444444,0.9117647058823529,0.9117647058823529,0.9547738693467337,0,13,-182.0,176,0.3157894736842105,0.05056179775280899,1135.2808318138123,-0.16031275689665503,133,16.578065804082716,sha256:8eaa34fb70adec8765b0ebb5f703ddb26d53c34dd4395b05daea21eab333e5d7,NEW
Raw+Cond,22,0.25,n/a — no frozen canonical overall WER,0.3037037037037037,0.7205882352941176,0.7205882352941176,0.1507537688442211,0,0,-10.0,10,1.0,0.9438202247191011,407.03501439094543,-0.02456791098172033,199,2.0722582255103394,sha256:bc2885dfff437e3c5d08b6c515b5199e44e11bb75def514dfada09dbfc9e925f,NEW
Raw+Cond,22,0.5,n/a — no frozen canonical overall WER,0.3148148148148148,0.7205882352941176,0.7205882352941176,0.1658291457286432,0,0,-13.0,13,1.0,0.9269662921348315,750.5180518627167,-0.017321368843474447,193,4.144516451020679,sha256:bc2885dfff437e3c5d08b6c515b5199e44e11bb75def514dfada09dbfc9e925f,NEW
Raw+Cond,22,1.0,n/a — no frozen canonical overall WER,1.2259259259259259,0.7205882352941176,0.8088235294117647,1.3718592964824121,2,2,-88.0,90,0.8947368421052632,0.5056179775280899,3336.260380744934,-0.02637683812327352,513,8.289032902041358,sha256:bc2885dfff437e3c5d08b6c515b5199e44e11bb75def514dfada09dbfc9e925f,NEW
Raw+Cond,22,2.0,n/a — no frozen canonical overall WER,2.785185185185185,0.8676470588235294,0.8676470588235294,3.4673366834170856,4,14,-180.0,175,0.2631578947368421,0.06179775280898876,7161.132572650909,-0.02513568882769162,823,16.578065804082716,sha256:bc2885dfff437e3c5d08b6c515b5199e44e11bb75def514dfada09dbfc9e925f,NEW
Raw,22,0.25,n/a — no frozen canonical overall WER,0.2962962962962963,0.7205882352941176,0.7205882352941176,0.1407035175879397,0,0,-8.0,8,1.0,0.9550561797752809,448.79189896583557,-0.017825633703359253,222,2.0722582255103394,sha256:9d99e77d5040b038a2ebca337760ae0d14aa4e2da2f707a87ba7b3b3d83dcd85,NEW
Raw,22,0.5,n/a — no frozen canonical overall WER,0.3296296296296296,0.7352941176470589,0.7352941176470589,0.18090452261306533,0,1,-18.0,18,0.9473684210526315,0.9044943820224719,801.3931725025177,-0.02246088514054997,210,4.144516451020679,sha256:9d99e77d5040b038a2ebca337760ae0d14aa4e2da2f707a87ba7b3b3d83dcd85,NEW
Raw,22,1.0,n/a — no frozen canonical overall WER,1.9666666666666666,0.75,3.426470588235294,1.4824120603015076,8,10,-165.0,161,0.47368421052631576,0.12359550561797752,2839.0087962150574,-0.058118875933028676,451,8.289032902041358,sha256:9d99e77d5040b038a2ebca337760ae0d14aa4e2da2f707a87ba7b3b3d83dcd85,NEW
Raw,22,2.0,n/a — no frozen canonical overall WER,0.9481481481481482,0.9117647058823529,0.9117647058823529,0.9597989949748744,0,13,-184.0,178,0.3157894736842105,0.03932584269662921,1063.935832977295,-0.17294276054703261,125,16.578065804082716,sha256:9d99e77d5040b038a2ebca337760ae0d14aa4e2da2f707a87ba7b3b3d83dcd85,NEW
Conditioning,23,0.25,n/a — no frozen canonical overall WER,0.29259259259259257,0.6911764705882353,0.6911764705882353,0.1457286432160804,2,0,-6.0,8,1.0,0.9550561797752809,426.14178919792175,-0.014079820735941242,203,2.1325258228039017,sha256:61d1d929be0c91cef12a48542c81af83dca796ba4ae6b64ccd246a1d9e675334,NEW
Conditioning,23,0.5,n/a — no frozen canonical overall WER,0.29259259259259257,0.6911764705882353,0.6911764705882353,0.1457286432160804,2,0,-6.0,8,1.0,0.9550561797752809,919.9682919979095,-0.006521963911353625,231,4.265051645607803,sha256:61d1d929be0c91cef12a48542c81af83dca796ba4ae6b64ccd246a1d9e675334,NEW
Conditioning,23,1.0,n/a — no frozen canonical overall WER,1.6333333333333333,0.75,0.7647058823529411,1.9396984924623115,2,4,-37.0,39,0.7894736842105263,0.8033707865168539,2539.044191837311,-0.014572412768139316,387,8.530103291215607,sha256:61d1d929be0c91cef12a48542c81af83dca796ba4ae6b64ccd246a1d9e675334,NEW
Conditioning,23,2.0,n/a — no frozen canonical overall WER,2.7888888888888888,0.8382352941176471,3.235294117647059,2.663316582914573,5,13,-152.0,148,0.3157894736842105,0.20786516853932585,5912.762155532837,-0.025707105410584928,667,17.060206582431213,sha256:61d1d929be0c91cef12a48542c81af83dca796ba4ae6b64ccd246a1d9e675334,NEW
Local+Cond,23,0.25,n/a — no frozen canonical overall WER,0.3037037037037037,0.7205882352941176,0.7205882352941176,0.1507537688442211,0,0,-10.0,10,1.0,0.9438202247191011,414.8846538066864,-0.024103084817062078,198,2.1325258228039017,sha256:69dc6cab074891847310968b855ad39a3c857146892b33a87221db2d5d3c05f6,NEW
Local+Cond,23,0.5,n/a — no frozen canonical overall WER,0.3148148148148148,0.7205882352941176,0.7205882352941176,0.1658291457286432,0,0,-13.0,13,1.0,0.9269662921348315,767.5008635520935,-0.01693809169130353,192,4.265051645607803,sha256:69dc6cab074891847310968b855ad39a3c857146892b33a87221db2d5d3c05f6,NEW
Local+Cond,23,1.0,n/a — no frozen canonical overall WER,1.2444444444444445,0.7058823529411765,0.7058823529411765,1.4321608040201006,4,3,-100.0,104,0.8421052631578947,0.43258426966292135,3357.620084285736,-0.029783000306680893,508,8.530103291215607,sha256:69dc6cab074891847310968b855ad39a3c857146892b33a87221db2d5d3c05f6,NEW
Local+Cond,23,2.0,n/a — no frozen canonical overall WER,3.6148148148148147,0.6470588235294118,2.2941176470588234,4.105527638190955,15,10,-159.0,162,0.47368421052631576,0.12921348314606743,10580.772357940674,-0.0150272583721805,1213,17.060206582431213,sha256:69dc6cab074891847310968b855ad39a3c857146892b33a87221db2d5d3c05f6,NEW
